リンクＩＤ,起点ノードID,終点ノードID,経路の種類,供用開始時間,供用終了時間,供用開始日,供用終了日,供用制限曜日,方向性,通行制限,有効幅員,有効幅員緯度,有効幅員経度,縦断勾配1,縦断勾配1緯度,縦断勾配1経度,縦断勾配2,横断勾配,横断勾配緯度,横断勾配経度,路面状況,段差,段差緯度,段差経度,最小階段段数,最大階段段数,手すり,屋根の有無,蓋のない溝、水路の有無,バス停の有無,バス停の緯度,バス停の経度,視覚障害者誘導用ブロック,補助施設の設置状況,補助施設の緯度,補助施設の経度,エレベーター種別,エレベーターの緯度,エレベーターの経度,信号の有無,信号の緯度,信号の経度,信号種別,日交通量,主な利用者,通り名称または交差点名称,エスコートゾーン,リンク延長
00001B000000000309CEACA662E5FFC1,00001B000000000309CEAC2662E27FC1,00001B000000000309CEAD2662E8FFC1,1,,,,,,0,0,3,35.42.26.543,139.45.37.100,5.2,35.42.26.602,139.45.37.624,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.26.611,139.45.37.745,1,,0,t“ú’Ê‚è,0,32.6
00001B000000000309CF2DA662B07FC1,00001B000000000309CF2EA662AF7FC1,00001B000000000309CF2D2662B1FFC1,5,,,,,,0,0,3,35.42.52.384,139.45.26.469,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,2,35.42.52.544,139.45.26.218,0,,0,,0,15.7
00001B000000000309CEF42662A1FFC1,00001B000000000309CEF4A662A1FFC1,00001B000000000309CEF3A662A1FFC1,2,,,,,,0,0,0,35.42.40.845,139.45.23.537,0,,,0,0,,,0,1,35.42.40.859,139.45.23.537,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3.9
00001B000000000309CF1A2662A97FC1,00001B000000000309CF1BA662A6FFC1,00001B000000000309CF192662ABFFC1,4,,,,,,0,0,3,35.42.48.468,139.45.25.068,3.5,35.42.48.347,139.45.25.345,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,1,,0,29.6
00001B000000000309CF22A662BD7FC1,00001B000000000309CF222662BCFFC1,00001B000000000309CF232662BDFFC1,1,,,,,,0,0,0,35.42.50.144,139.45.29.046,7,35.42.50.120,139.45.29.026,0,0,,,0,1,35.42.50.147,139.45.29.047,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9.5
00001B000000000309CEED26628B7FC1,00001B000000000309CEEC26628BFFC1,00001B000000000309CEEE26628AFFC1,1,,,,,,0,0,2,35.42.39.448,139.45.19.023,3.5,35.42.39.615,139.45.18.921,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,‹eâ’Ê‚è,0,12.3
00001B000000000309CEEC26628BFFC2,00001B000000000309CEEC26628BFFC1,00001B000000000309CEEC26628C7FC1,2,,,,,,0,0,0,35.42.39.284,139.45.19.169,0,,,0,0,,,0,1,35.42.39.283,139.45.19.161,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2
00001B000000000309CEC2A662E9FFC2,00001B000000000309CEC2A662E9FFC1,00001B000000000309CEC32662E9FFC1,5,,,,,,0,0,3,35.42.30.992,139.45.37.943,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,–{‹½’Ê‚è,0,3
00001B000000000309CED5A662E6FFC2,00001B000000000309CED52662E6FFC1,00001B000000000309CED5A662E6FFC1,5,,,,,,0,0,3,35.42.34.715,139.45.37.380,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,–{‹½’Ê‚è,0,3
00001B000000000309CF30A662B67FC2,00001B000000000309CF302662B5FFC1,00001B000000000309CF30A662B67FC1,5,,,,,,0,0,3,35.42.52.909,139.45.27.610,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,5
00001B000000000309CF2DA662B27FC2,00001B000000000309CF2DA662B1FFC1,00001B000000000309CF2DA662B27FC1,5,,,,,,0,0,3,35.42.52.347,139.45.26.824,3.5,35.42.52.364,139.45.26.848,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3
00001B000000000309CEBCA662F1FFC1,00001B000000000309CEB5A662F37FC1,00001B000000000309CEC32662F0FFC1,4,,,,,,0,0,3,35.42.29.706,139.45.39.593,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,85.3
00001B000000000309CEB12662F47FC1,00001B000000000309CEB12662F3FFC1,00001B000000000309CEB12662F4FFC1,5,,,,,,0,0,3,35.42.27.422,139.45.40.053,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,t“ú’Ê‚è,0,4
00001B000000000309CED42662E77FC1,00001B000000000309CED3A662E77FC1,00001B000000000309CED4A662E77FC1,1,,,,,,0,0,3,35.42.34.419,139.45.37.430,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.34.317,139.45.37.450,0,,0,–{‹½’Ê‚è,0,6.6
00001B000000000309CED32662E57FC1,00001B000000000309CED32662E3FFC1,00001B000000000309CED3A662E77FC1,5,,,,,,0,0,0,35.42.34.279,139.45.37.084,12.3,35.42.34.252,139.45.36.804,1,0,,,0,1,35.42.34.251,139.45.36.804,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.34.241,139.45.36.722,0,,0,–{‹½’Ê‚è,0,18.3
00001B000000000309CEE3A662DF7FC1,00001B000000000309CEE32662DFFFC1,00001B000000000309CEE42662DF7FC1,1,,,,,,0,0,3,35.42.37.505,139.45.35.898,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.37.603,139.45.35.869,0,,0,–{‹½’Ê‚è,0,6
00001B000000000309CEE7A662E07FC1,00001B000000000309CEE72662DEFFC1,00001B000000000309CEE82662E27FC1,5,,,,,,0,0,0,35.42.38.345,139.45.36.054,0,,,0,0,,,0,1,35.42.38.346,139.45.36.055,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.38.288,139.45.35.701,0,,0,–{‹½’Ê‚è,0,18
00001B000000000309CEE42662E17FC1,00001B000000000309CEE42662DF7FC1,00001B000000000309CEE4A662E2FFC1,5,,,,,,0,0,0,35.42.37.660,139.45.36.229,0,,,0,0,,,0,1,35.42.37.660,139.45.36.230,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.37.603,139.45.35.869,0,,0,–{‹½’Ê‚è,0,18.2
00001B000000000309CF00A662D9FFC1,00001B000000000309CF00A662D7FFC1,00001B000000000309CF012662DB7FC1,5,,,,,,0,0,0,35.42.43.369,139.45.34.741,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.43.315,139.45.34.395,0,,0,–{‹½’Ê‚è,0,17.7
00001B000000000309CF07A662D9FFC1,00001B000000000309CF0EA662D7FFC1,00001B000000000309CF012662DB7FC1,1,,,,,,0,0,3,35.42.44.791,139.45.34.728,0,,,0,0,,,0,0,,,0,0,0,0,0,1,35.42.43.796,139.45.34.951,1,0,,,0,,,3,35.42.46.157,139.45.34.363,1,,0,–{‹½’Ê‚è,0,85.9
00001B000000000309CEE6A662E27FC1,00001B000000000309CEE82662E27FC1,00001B000000000309CEE5A662E2FFC1,1,,,,,,0,0,3,35.42.38.188,139.45.36.460,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.38.404,139.45.36.410,0,,0,–{‹½’Ê‚è,0,13.6
00001B000000000309CEE52662E2FFC1,00001B000000000309CEE4A662E2FFC1,00001B000000000309CEE5A662E2FFC1,1,,,,,,0,0,3,35.42.37.846,139.45.36.551,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.37.603,139.45.35.869,0,,0,–{‹½’Ê‚è,0,8
00001B000000000309CF0CA662D4FFC1,00001B000000000309CF0E2662D47FC1,00001B000000000309CF0B2662D57FC2,1,,,,,,0,0,3,35.42.45.761,139.45.33.754,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.46.043,139.45.33.680,1,,0,–{‹½’Ê‚è,0,17.5
00001B000000000309CF0FA662D7FFC1,00001B000000000309CF102662D77FC1,00001B000000000309CF0EA662D7FFC1,1,,,,,,0,0,3,35.42.46.319,139.45.34.327,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.46.157,139.45.34.363,1,,0,–{‹½’Ê‚è,0,10.4
00001B000000000309CF0E2662D67FC1,00001B000000000309CF0E2662D47FC1,00001B000000000309CF0EA662D7FFC1,5,,,,,,0,0,0,35.42.46.096,139.45.34.026,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.46.263,139.45.34.404,0,,0,–{‹½’Ê‚è,0,17.7
00001B000000000309CF112662D57FC1,00001B000000000309CF112662D3FFC1,00001B000000000309CF11A662D77FC1,5,,,,,,0,0,0,35.42.46.678,139.45.33.873,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.46.642,139.45.33.516,1,,0,–{‹½’Ê‚è,0,17.8
00001B000000000309CF11A662D37FC1,00001B000000000309CF122662D37FC1,00001B000000000309CF112662D3FFC1,1,,,,,,0,0,3,35.42.46.766,139.45.33.489,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.46.642,139.45.33.516,1,,0,–{‹½’Ê‚è,0,8.3
00001B000000000309CF112662D77FC1,00001B000000000309CF11A662D77FC1,00001B000000000309CF102662D77FC1,1,,,,,,0,0,3,35.42.46.604,139.45.34.253,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.46.729,139.45.34.221,1,,0,–{‹½’Ê‚è,0,7.5
00001B000000000309CF1DA662AD7FC1,00001B000000000309CF1DA662ACFFC1,00001B000000000309CF1DA662AE7FC1,4,,,,,,0,0,3,35.42.49.147,139.45.25.874,26.8,35.42.49.179,139.45.25.761,2,10.5,35.42.49.179,139.45.25.761,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9.2
00001B000000000309CF1B2662AD7FC1,00001B000000000309CF1DA662AE7FC1,00001B000000000309CF192662ABFFC1,12,,,,,,0,0,1,35.42.48.669,139.45.25.816,23.1,35.42.48.300,139.45.25.617,2,0,,,0,2,35.42.48.492,139.45.25.714,35,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,29.2
00001B000000000309CF32A662BBFFC1,00001B000000000309CF342662BBFFC1,00001B000000000309CF312662BC7FC1,4,,,,,,0,0,3,35.42.53.383,139.45.28.794,7,35.42.53.628,139.45.28.735,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,18.8
00001B000000000309CF312662BBFFC1,00001B000000000309CF312662BAFFC1,00001B000000000309CF312662BC7FC1,4,,,,,,0,0,3,35.42.53.057,139.45.28.732,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.3
00001B000000000309CF34A662BBFFC1,00001B000000000309CF342662BBFFC1,00001B000000000309CF34A662BC7FC1,1,,,,,,0,0,3,35.42.53.727,139.45.28.771,3.5,35.42.53.696,139.45.28.729,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,4
00001B000000000309CF362662C47FC1,00001B000000000309CF38A662C3FFC1,00001B000000000309CF332662C57FC1,4,,,,,,0,0,2,35.42.54.009,139.45.30.470,3.5,35.42.53.509,139.45.30.609,0,3.5,35.42.53.509,139.45.30.609,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,36.9
00001B000000000309CF33A662C7FFC1,00001B000000000309CF332662C57FC1,00001B000000000309CF342662CAFFC1,4,,,,,,0,0,3,35.42.53.528,139.45.31.166,8.7,35.42.53.598,139.45.31.508,1,5.2,35.42.53.598,139.45.31.508,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27.8
00001B000000000309CF392662C3FFC1,00001B000000000309CF38A662C3FFC1,00001B000000000309CF392662C47FC1,1,,,,,,0,0,3,35.42.54.603,139.45.30.360,5.2,35.42.54.602,139.45.30.360,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2.5
00001B000000000309CF302662C3FFC1,00001B000000000309CF32A662C37FC1,00001B000000000309CF2DA662C47FC1,4,,,,,,0,0,3,35.42.52.871,139.45.30.359,7,35.42.53.292,139.45.30.267,0,7,35.42.53.292,139.45.30.267,0,1,35.42.53.329,139.45.30.261,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,30.1
00001B000000000309CF32A662C47FC1,00001B000000000309CF32A662C37FC1,00001B000000000309CF332662C57FC1,4,,,,,,0,0,3,35.42.53.388,139.45.30.441,7,35.42.53.408,139.45.30.537,0,5.2,35.42.53.408,139.45.30.537,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9.6
00001B000000000309CF202662C47FC1,00001B000000000309CF22A662C3FFC1,00001B000000000309CF1D2662C4FFC1,4,,,,,,0,0,2,35.42.49.631,139.45.30.416,0,,,0,8.7,35.42.50.126,139.45.30.337,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,35.2
00001B000000000309CF232662C6FFC1,00001B000000000309CF22A662C3FFC1,00001B000000000309CF23A662C9FFC1,4,,,,,,0,0,2,35.42.50.274,139.45.30.919,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,30.2
00001B000000000309CF1D2662C2FFC1,00001B000000000309CF1CA662C17FC1,00001B000000000309CF1D2662C4FFC1,4,,,,,,0,0,3,35.42.49.032,139.45.30.174,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,16.9
00001B000000000309CEA7A662EE7FC2,00001B000000000309CEA7A662EE7FC1,00001B000000000309CEA7A662EEFFC1,2,,,,,,0,0,0,35.42.25.548,139.45.38.899,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2
00001B000000000309CEB9A66321FFC3,00001B000000000309CEB9A66321FFC2,00001B000000000309CEB9A66321FFC1,2,,,,,,0,3,0,35.42.29.133,139.45.49.163,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,1.6
00001B000000000309CEB5A663227FC1,00001B000000000309CEB12663227FC1,00001B000000000309CEB9A66321FFC2,1,,,,,,0,0,3,35.42.28.303,139.45.49.214,0,,,0,0,,,0,0,,,0,0,0,0,0,1,35.42.29.196,139.45.49.229,0,0,,,0,,,0,,,0,,0,,0,51.2
00001B000000000309CEABA662E87FC1,00001B000000000309CEAD2662E8FFC1,00001B000000000309CEAAA662E77FC1,2,,,,,,0,0,2,35.42.26.374,139.45.37.605,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.26.611,139.45.37.745,1,,0,,0,16.2
00001B000000000309CEA1A662DBFFC1,00001B000000000309CEA1A662DC7FC1,00001B000000000309CEA1A662DAFFC1,2,,,,,,0,0,3,35.42.24.350,139.45.35.139,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,1,0,,,0,,,0,,,0,,0,,0,7.1
00001B000000000309CEAD2662EDFFC1,00001B000000000309CEAC2662EDFFC1,00001B000000000309CEADA662EDFFC1,1,,,,,,0,0,3,35.42.26.606,139.45.38.728,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,3,35.42.26.744,139.45.38.713,1,,0,–{‹½’Ê‚è,0,8
00001B000000000309CEAC2662EE7FC2,00001B000000000309CEAC2662EDFFC1,00001B000000000309CEAC2662EE7FC1,2,,,,,,0,0,0,35.42.26.475,139.45.38.805,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3.1
00001B000000000309CEA32662EA7FC1,00001B000000000309CEA22662EA7FC1,00001B000000000309CEA42662EA7FC1,1,,,,,,0,0,3,35.42.24.617,139.45.38.050,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,–{‹½’Ê‚è,0,11.7
00001B000000000309CEA42662E9FFC2,00001B000000000309CEA42662EA7FC1,00001B000000000309CEA42662E9FFC1,2,,,,,,0,0,0,35.42.24.803,139.45.37.977,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2.2
00001B000000000309CEA5A662E9FFC1,00001B000000000309CEA42662EA7FC1,00001B000000000309CEA72662E9FFC1,1,,,,,,0,0,3,35.42.25.134,139.45.37.970,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,–{‹½’Ê‚è,0,20.4
00001B000000000309CEA72662E97FC2,00001B000000000309CEA72662E9FFC1,00001B000000000309CEA72662E97FC1,2,,,,,,0,0,0,35.42.25.463,139.45.37.860,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3
00001B000000000309CED42662E37FC1,00001B000000000309CED32662E3FFC1,00001B000000000309CED4A662E37FC1,1,,,,,,0,0,3,35.42.34.410,139.45.36.680,0,,,0,0,,,0,0,,,0,0,0,0,0,1,35.42.36.165,139.45.36.245,0,0,,,0,,,3,35.42.34.241,139.45.36.722,0,,0,–{‹½’Ê‚è,0,10.4
00001B000000000309CED4A662E37FC2,00001B000000000309CED4A662E37FC1,00001B000000000309CED4A662E2FFC1,2,,,,,,0,0,0,35.42.34.572,139.45.36.610,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,1.5
00001B000000000309CF022662BAFFC1,00001B000000000309CF022662BDFFC1,00001B000000000309CF022662B7FFC1,4,,,,,,0,0,3,35.42.43.644,139.45.28.550,0,,,0,8.7,35.42.43.673,139.45.28.941,0,1,35.42.43.680,139.45.28.995,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27.9
00001B000000000309CF01A662B87FC2,00001B000000000309CF022662B7FFC1,00001B000000000309CF01A662B87FC1,2,,,,,,0,0,0,35.42.43.556,139.45.28.001,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2.7
00001B000000000309CF00A662D77FC1,00001B000000000309CF00A662D7FFC1,00001B000000000309CF00A662D6FFC1,1,,,,,,0,0,0,35.42.43.308,139.45.34.259,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,6.9
30000,90004,90086,4,,,,,,0,0,3,35.42.38.537,139.45.39.692,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,103.2
30001,90004,90002,4,,,,,,0,0,3,35.42.40.519,139.45.37.035,7,,,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,147.9
30002,00001B000000000309CEE5A662E2FFC1,90004,2,,,,,,0,0,2,35.42.38.076,139.45.37.102,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,30.1
30003,90001,00001B000000000309CF102662D77FC1,2,,,,,,0,0,3,35.42.46.579,139.45.34.809,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27
30004,90002,90001,4,,,,,,0,0,3,35.42.44.766,139.45.35.860,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,120.4
30005,90109,90052,1,,,,,,0,0,3,35.42.33.850,139.45.49.658,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,35.8
30006,90010,90109,1,,,,,,0,0,3,35.42.32.700,139.45.49.411,21.2,35.42.33.114,139.45.49.542,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,36.5
30007,00001B000000000309CEC6266321FFC1,90010,1,,,,,,0,0,3,35.42.31.897,139.45.49.177,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,14.5
30008,90052,90100,2,,,,,,0,0,1,35.42.34.300,139.45.48.983,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,37.6
30009,90013,90014,4,,,,,,0,0,3,35.42.33.775,139.45.46.022,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,27.7
30010,90014,90015,4,,,,,,0,0,3,35.42.33.523,139.45.44.458,5.2,,,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,52.5
30011,90015,90016,4,,,,,,0,0,3,35.42.33.226,139.45.42.682,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,38.6
30012,90016,90017,4,,,,,,0,0,3,35.42.34.916,139.45.41.445,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,115
30013,90017,90090,2,,,,,,0,0,3,35.42.36.504,139.45.39.723,7,35.42.36.720,139.45.40.887,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,63.8
30014,90017,90019,4,,,,,,0,0,3,35.42.36.868,139.45.41.613,7,35.42.36.768,139.45.41.125,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,33.8
30015,90042,90086,4,,,,,,0,0,3,35.42.38.308,139.45.41.875,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,37.2
30016,90086,90023,4,,,,,,0,0,3,35.42.39.477,139.45.41.547,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,36.7
30017,90004,90090,2,,,,,,0,0,3,35.42.37.224,139.45.38.087,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,62.2
30018,90001,90007,4,,,,,,0,0,3,35.42.47.587,139.45.35.090,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,57.7
30019,90091,90006,2,,,,,,0,0,3,35.42.47.984,139.45.37.198,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,58
30020,90006,90001,2,,,,,,0,0,3,35.42.46.871,139.45.36.401,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,55
30021,90006,90021,2,,,,,,0,0,3,35.42.45.610,139.45.37.838,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,91.9
30022,90021,90022,99,,,,,,0,0,3,35.42.44.339,139.45.39.202,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,51.4
30023,90023,90003,2,,,,,,0,0,0,35.42.41.904,139.45.40.893,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,116.5
30024,90024,90003,99,,,,,,0,0,3,35.42.43.459,139.45.38.781,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,82.9
30025,90020,90119,2,,,,,,0,0,3,35.42.47.643,139.45.40.428,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,52.6
30026,90022,90025,2,,,,,,0,0,3,35.42.45.077,139.45.40.052,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,34.6
30027,90104,90106,1,,,,,,0,0,3,35.42.45.939,139.45.41.603,5.2,,,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,38.8
30028,90027,90123,2,,,,,,0,0,3,35.42.48.159,139.45.42.333,0,,,0,0,,,3,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,21
30029,90027,90028,2,,,,,,0,0,3,35.42.47.853,139.45.42.418,0,,,0,0,,,3,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,21
30030,90121,90083,2,,,,,,0,0,1,35.42.48.968,139.45.42.745,7,35.42.48.998,139.45.42.757,1,0,,,3,2,35.42.48.745,139.45.42.570,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,16.8
30031,90083,90029,2,,,,,,0,0,3,35.42.49.595,139.45.42.827,7,35.42.49.579,139.45.42.834,1,0,,,3,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,24.9
30032,90097,90116,4,,,,,,0,0,3,35.42.49.528,139.45.40.270,7,,,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,69.9
30033,90026,90077,2,,,,,,0,0,3,35.42.46.753,139.45.43.600,8.7,35.42.47.022,139.45.43.542,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,26.7
30034,90029,90092,4,,,,,,0,0,3,35.42.50.139,139.45.43.509,7,35.42.50.167,139.45.43.814,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,40.2
30035,90031,90032,4,,,,,,0,0,3,35.42.50.289,139.45.45.427,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12.7
30036,90032,90033,4,,,,,,0,0,3,35.42.49.182,139.45.45.699,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,57
30037,90033,90034,4,,,,,,0,0,3,35.42.47.918,139.45.45.878,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,22
30038,90034,90035,4,,,,,,0,0,3,35.42.46.872,139.45.45.807,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,1,,,0,,,0,,,0,,0,,0,42.6
30039,90035,90036,4,,,,,,0,0,3,35.42.45.205,139.45.45.660,8.7,35.42.45.510,139.45.45.703,1,0,,,0,0,,,0,0,0,0,0,0,,,0,1,,,0,,,0,,,0,,0,,0,60.4
30040,90128,90035,4,,,,,,0,0,3,35.42.46.247,139.45.44.850,10.5,35.42.46.220,139.45.45.387,1,0,,,0,0,,,0,0,0,0,0,0,,,0,1,,,0,,,0,,,0,,0,,0,46.1
30041,90035,90039,4,,,,,,0,0,3,35.42.46.111,139.45.48.010,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,113
30042,90141,90037,1,,,,,,0,0,3,35.42.42.955,139.45.50.123,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,113
30043,90037,90130,1,,,,,,0,0,3,35.42.40.012,139.45.50.002,5.2,35.42.40.011,139.45.49.988,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,68.4
30044,90023,90040,4,,,,,,0,0,3,35.42.40.193,139.45.42.165,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,39.5
30045,90040,90041,4,,,,,,0,0,3,35.42.39.054,139.45.43.106,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,79
